id_txn,id_comercio,id_cliente,fecha_hora,monto_total,costo_estimado,ganancia_neta,categoria_compra,estado,metodo_pago
TXN-000229,COM-001,CLI-1-057,2025-05-11 11:54,2.1,1.29,0.81,Snacks,Exitosa,QR Deuna
TXN-000230,COM-001,CLI-1-098,2025-05-11 14:28,1.4,0.9,0.5,Snacks,Exitosa,Transferencia
TXN-000231,COM-001,CLI-1-018,2025-05-11 17:02,5.0,3.43,1.57,Granos,Exitosa,Transferencia
TXN-000232,COM-001,CLI-1-027,2025-05-11 16:26,1.25,0.76,0.49,Bebidas,Exitosa,QR Deuna
TXN-000233,COM-001,CLI-1-076,2025-05-11 09:11,1.25,0.81,0.44,Bebidas,Exitosa,QR Deuna
TXN-000234,COM-001,CLI-1-073,2025-05-11 18:08,2.1,1.46,0.64,Snacks,Exitosa,QR Deuna
TXN-000235,COM-001,CLI-1-082,2025-05-11 12:10,7.5,4.78,2.72,Granos,Exitosa,QR Deuna
TXN-000236,COM-001,CLI-1-044,2025-05-11 15:44,1.4,0.91,0.49,Snacks,Exitosa,QR Deuna
TXN-000237,COM-001,CLI-1-052,2025-05-11 19:27,2.5,1.58,0.92,Bebidas,Exitosa,QR Deuna
TXN-000238,COM-001,CLI-1-093,2025-05-11 13:39,1.4,0.84,0.56,Snacks,Exitosa,QR Deuna
TXN-000239,COM-001,CLI-1-097,2025-05-11 13:53,1.4,0.84,0.56,Snacks,Exitosa,QR Deuna
TXN-000240,COM-001,CLI-1-082,2025-05-11 15:40,5.0,3.16,1.84,Granos,Exitosa,QR Deuna
TXN-000241,COM-001,CLI-1-035,2025-05-11 08:07,7.5,4.74,2.76,Granos,Exitosa,QR Deuna
TXN-000242,COM-001,CLI-1-027,2025-05-11 18:01,1.25,0.85,0.4,Bebidas,Exitosa,QR Deuna
TXN-000243,COM-001,CLI-1-071,2025-05-11 17:21,2.5,1.72,0.78,Granos,Exitosa,Transferencia
TXN-000244,COM-001,CLI-1-083,2025-05-11 08:07,7.5,4.82,2.68,Granos,Exitosa,QR Deuna
TXN-000245,COM-001,CLI-1-074,2025-05-11 12:24,5.0,3.36,1.64,Granos,Exitosa,Transferencia
TXN-000246,COM-001,CLI-1-009,2025-05-11 18:15,0.7,0.49,0.21,Snacks,Exitosa,QR Deuna
TXN-000247,COM-001,CLI-1-080,2025-05-11 13:18,7.5,4.6,2.9,Granos,Exitosa,QR Deuna
TXN-000248,COM-001,CLI-1-074,2025-05-11 18:53,2.5,1.71,0.79,Granos,Exitosa,Transferencia
TXN-000249,COM-001,CLI-1-009,2025-05-11 12:37,7.5,4.88,2.62,Granos,Exitosa,QR Deuna
TXN-000250,COM-001,CLI-1-078,2025-05-11 15:40,0.7,0.48,0.22,Snacks,Exitosa,QR Deuna
TXN-000251,COM-001,CLI-1-030,2025-05-11 13:54,3.75,2.39,1.36,Bebidas,Exitosa,QR Deuna
TXN-000252,COM-001,CLI-1-013,2025-05-11 15:19,2.1,1.33,0.77,Snacks,Exitosa,QR Deuna
TXN-000253,COM-001,CLI-1-093,2025-05-12 08:46,2.5,1.58,0.92,Granos,Exitosa,QR Deuna
TXN-000254,COM-001,CLI-1-049,2025-05-12 10:48,1.4,0.91,0.49,Snacks,Exitosa,QR Deuna
TXN-000255,COM-001,CLI-1-042,2025-05-12 16:51,3.75,2.35,1.4,Bebidas,Exitosa,QR Deuna
TXN-000256,COM-001,CLI-1-054,2025-05-12 11:23,2.5,1.57,0.93,Granos,Exitosa,QR Deuna
TXN-000257,COM-001,CLI-1-064,2025-05-12 18:24,0.7,0.45,0.25,Snacks,Exitosa,QR Deuna
TXN-000258,COM-001,CLI-1-083,2025-05-12 11:04,7.5,4.99,2.51,Granos,Exitosa,QR Deuna
TXN-000259,COM-001,CLI-1-060,2025-05-12 12:29,2.5,1.73,0.77,Granos,Exitosa,QR Deuna
TXN-000260,COM-001,CLI-1-058,2025-05-12 18:25,1.4,0.87,0.53,Snacks,Exitosa,QR Deuna
TXN-000261,COM-001,CLI-1-084,2025-05-12 19:17,2.5,1.63,0.87,Granos,Exitosa,QR Deuna
TXN-000262,COM-001,CLI-1-010,2025-05-12 18:16,5.0,3.41,1.59,Granos,Exitosa,QR Deuna
TXN-000263,COM-001,CLI-1-006,2025-05-12 12:12,2.1,1.39,0.71,Snacks,Exitosa,QR Deuna
TXN-000264,COM-001,CLI-1-075,2025-05-12 09:32,5.0,3.48,1.52,Granos,Exitosa,Transferencia
TXN-000265,COM-001,CLI-1-008,2025-05-12 09:58,5.0,3.46,1.54,Granos,Exitosa,QR Deuna
TXN-000266,COM-001,CLI-1-064,2025-05-12 10:55,3.75,2.35,1.4,Bebidas,Exitosa,QR Deuna
TXN-000267,COM-001,CLI-1-019,2025-05-12 18:21,1.25,0.81,0.44,Bebidas,Exitosa,QR Deuna
TXN-000268,COM-001,CLI-1-071,2025-05-12 17:51,1.25,0.83,0.42,Bebidas,Exitosa,QR Deuna
TXN-000269,COM-001,CLI-1-087,2025-05-12 15:32,2.1,1.27,0.83,Snacks,Exitosa,QR Deuna
TXN-000270,COM-001,CLI-1-033,2025-05-12 15:38,7.5,4.94,2.56,Granos,Exitosa,QR Deuna
TXN-000271,COM-001,CLI-1-070,2025-05-13 19:23,5.0,3.16,1.84,Granos,Exitosa,QR Deuna
TXN-000272,COM-001,CLI-1-047,2025-05-13 18:44,2.1,1.37,0.73,Snacks,Exitosa,QR Deuna
TXN-000273,COM-001,CLI-1-087,2025-05-13 16:46,7.5,5.03,2.47,Granos,Exitosa,QR Deuna
TXN-000274,COM-001,CLI-1-064,2025-05-13 12:56,5.0,3.09,1.91,Granos,Exitosa,QR Deuna
TXN-000275,COM-001,CLI-1-067,2025-05-13 11:26,0.7,0.45,0.25,Snacks,Exitosa,Transferencia
TXN-000276,COM-001,CLI-1-082,2025-05-13 09:28,0.7,0.48,0.22,Snacks,Exitosa,QR Deuna
TXN-000277,COM-001,CLI-1-022,2025-05-13 08:20,3.75,2.27,1.48,Bebidas,Exitosa,QR Deuna
TXN-000278,COM-001,CLI-1-068,2025-05-13 13:44,2.5,1.7,0.8,Bebidas,Exitosa,Transferencia
TXN-000279,COM-001,CLI-1-039,2025-05-13 14:37,1.4,0.92,0.48,Snacks,Exitosa,Transferencia
TXN-000280,COM-001,CLI-1-074,2025-05-13 10:28,3.75,2.33,1.42,Bebidas,Exitosa,QR Deuna
TXN-000281,COM-001,CLI-1-012,2025-05-13 11:20,1.4,0.88,0.52,Snacks,Exitosa,QR Deuna
TXN-000282,COM-001,CLI-1-016,2025-05-13 11:25,2.5,1.64,0.86,Bebidas,Exitosa,QR Deuna
TXN-000283,COM-001,CLI-1-052,2025-05-13 15:12,2.1,1.47,0.63,Snacks,Exitosa,QR Deuna
TXN-000284,COM-001,CLI-1-018,2025-05-13 16:56,1.25,0.77,0.48,Bebidas,Exitosa,QR Deuna
TXN-000285,COM-001,CLI-1-063,2025-05-13 08:18,0.7,0.44,0.26,Snacks,Exitosa,QR Deuna
TXN-000286,COM-001,CLI-1-029,2025-05-13 12:59,3.75,2.54,1.21,Bebidas,Exitosa,QR Deuna
TXN-000287,COM-001,CLI-1-027,2025-05-13 16:57,2.5,1.71,0.79,Bebidas,Exitosa,QR Deuna
TXN-000288,COM-001,CLI-1-098,2025-05-13 13:51,3.75,2.29,1.46,Bebidas,Exitosa,QR Deuna
TXN-000289,COM-001,CLI-1-061,2025-05-13 14:25,1.4,0.85,0.55,Snacks,Exitosa,Transferencia
TXN-000290,COM-001,CLI-1-022,2025-05-13 10:01,5.0,3.04,1.96,Granos,Exitosa,QR Deuna
TXN-000291,COM-001,CLI-1-093,2025-05-13 09:52,5.0,3.32,1.68,Granos,Exitosa,Transferencia
TXN-000292,COM-001,CLI-1-087,2025-05-13 13:34,7.5,4.79,2.71,Granos,Exitosa,Transferencia
TXN-000293,COM-001,CLI-1-031,2025-05-13 09:03,2.1,1.39,0.71,Snacks,Exitosa,QR Deuna
TXN-000294,COM-001,CLI-1-092,2025-05-13 17:19,0.7,0.46,0.24,Snacks,Exitosa,QR Deuna
TXN-000295,COM-001,CLI-1-003,2025-05-14 08:01,1.4,0.85,0.55,Snacks,Exitosa,QR Deuna
TXN-000296,COM-001,CLI-1-081,2025-05-14 13:21,2.5,1.52,0.98,Bebidas,Exitosa,QR Deuna
TXN-000297,COM-001,CLI-1-058,2025-05-14 16:59,3.75,2.31,1.44,Bebidas,Exitosa,QR Deuna
TXN-000298,COM-001,CLI-1-030,2025-05-14 08:33,1.25,0.77,0.48,Bebidas,Exitosa,QR Deuna
TXN-000299,COM-001,CLI-1-076,2025-05-14 08:50,2.5,1.55,0.95,Granos,Exitosa,QR Deuna
TXN-000300,COM-001,CLI-1-044,2025-05-14 17:08,7.5,5.09,2.41,Granos,Exitosa,QR Deuna
TXN-000301,COM-001,CLI-1-019,2025-05-14 11:50,1.4,0.89,0.51,Snacks,Exitosa,QR Deuna
TXN-000302,COM-001,CLI-1-034,2025-05-14 17:20,1.4,0.88,0.52,Snacks,Exitosa,QR Deuna
TXN-000303,COM-001,CLI-1-094,2025-05-14 17:57,2.1,1.39,0.71,Snacks,Exitosa,Transferencia
TXN-000304,COM-001,CLI-1-070,2025-05-14 09:40,2.5,1.51,0.99,Bebidas,Exitosa,QR Deuna
TXN-000305,COM-001,CLI-1-025,2025-05-14 13:09,7.5,4.83,0,Granos,Reversada,QR Deuna
TXN-000306,COM-001,CLI-1-053,2025-05-14 13:46,2.5,1.58,0.92,Granos,Exitosa,QR Deuna
TXN-000307,COM-001,CLI-1-097,2025-05-14 18:30,3.75,2.55,1.2,Bebidas,Exitosa,QR Deuna
TXN-000308,COM-001,CLI-1-052,2025-05-14 19:11,1.25,0.79,0.46,Bebidas,Exitosa,QR Deuna
TXN-000309,COM-001,CLI-1-044,2025-05-14 15:12,1.4,0.94,0.46,Snacks,Exitosa,QR Deuna
TXN-000310,COM-001,CLI-1-004,2025-05-14 15:29,2.5,1.64,0.86,Granos,Exitosa,Transferencia
TXN-000311,COM-001,CLI-1-029,2025-05-14 12:14,2.5,1.57,0.93,Bebidas,Exitosa,QR Deuna
TXN-000312,COM-001,CLI-1-054,2025-05-14 12:44,7.5,5.08,2.42,Granos,Exitosa,QR Deuna
TXN-000313,COM-001,CLI-1-089,2025-05-14 10:10,2.5,1.54,0.96,Bebidas,Exitosa,QR Deuna
TXN-000314,COM-001,CLI-1-043,2025-05-14 13:30,2.5,1.54,0.96,Bebidas,Exitosa,Transferencia
TXN-000315,COM-001,CLI-1-052,2025-05-14 14:01,2.1,1.43,0.67,Snacks,Exitosa,Transferencia
TXN-000316,COM-001,CLI-1-047,2025-05-14 19:22,7.5,5.19,2.31,Granos,Exitosa,Transferencia
TXN-000317,COM-001,CLI-1-070,2025-05-14 19:01,2.5,1.63,0.87,Granos,Exitosa,QR Deuna
TXN-000318,COM-001,CLI-1-061,2025-05-15 15:01,3.75,2.29,1.46,Bebidas,Exitosa,QR Deuna
TXN-000319,COM-001,CLI-1-050,2025-05-15 14:19,1.25,0.8,0.45,Bebidas,Exitosa,QR Deuna
TXN-000320,COM-001,CLI-1-035,2025-05-15 16:37,2.1,1.36,0.74,Snacks,Exitosa,QR Deuna
TXN-000321,COM-001,CLI-1-086,2025-05-15 11:58,2.5,1.68,0.82,Bebidas,Exitosa,QR Deuna
TXN-000322,COM-001,CLI-1-038,2025-05-15 19:24,1.25,0.8,0.45,Bebidas,Exitosa,QR Deuna
TXN-000323,COM-001,CLI-1-006,2025-05-15 12:47,2.5,1.67,0.83,Bebidas,Exitosa,QR Deuna
TXN-000324,COM-001,CLI-1-059,2025-05-15 11:13,0.7,0.44,0.26,Snacks,Exitosa,QR Deuna
TXN-000325,COM-001,CLI-1-082,2025-05-15 18:24,2.5,1.57,0.93,Bebidas,Exitosa,QR Deuna
TXN-000326,COM-001,CLI-1-088,2025-05-15 09:35,1.25,0.87,0.38,Bebidas,Exitosa,QR Deuna
TXN-000327,COM-001,CLI-1-012,2025-05-15 16:11,3.75,2.56,1.19,Bebidas,Exitosa,QR Deuna
TXN-000328,COM-001,CLI-1-007,2025-05-15 17:07,1.4,0.84,0.56,Snacks,Exitosa,QR Deuna
TXN-000329,COM-001,CLI-1-048,2025-05-15 15:32,1.25,0.76,0.49,Bebidas,Exitosa,QR Deuna
TXN-000330,COM-001,CLI-1-091,2025-05-15 18:47,1.4,0.94,0.46,Snacks,Exitosa,Transferencia
TXN-000331,COM-001,CLI-1-011,2025-05-15 10:56,0.7,0.45,0.25,Snacks,Exitosa,QR Deuna
TXN-000332,COM-001,CLI-1-098,2025-05-15 18:27,2.1,1.29,0.81,Snacks,Exitosa,QR Deuna
TXN-000333,COM-001,CLI-1-042,2025-05-15 08:03,2.5,1.58,0.92,Bebidas,Exitosa,QR Deuna
TXN-000334,COM-001,CLI-1-011,2025-05-15 10:28,1.25,0.83,0.42,Bebidas,Exitosa,QR Deuna
TXN-000335,COM-001,CLI-1-077,2025-05-15 14:39,0.7,0.45,0.25,Snacks,Exitosa,QR Deuna
TXN-000336,COM-001,CLI-1-062,2025-05-15 14:17,2.5,1.65,0.85,Bebidas,Exitosa,QR Deuna
TXN-000337,COM-001,CLI-1-070,2025-05-15 08:39,2.5,1.64,0.86,Granos,Exitosa,Transferencia
TXN-000338,COM-001,CLI-1-077,2025-05-15 15:18,3.75,2.6,1.15,Bebidas,Exitosa,QR Deuna
TXN-000339,COM-001,CLI-1-079,2025-05-15 08:02,0.7,0.43,0.27,Snacks,Exitosa,QR Deuna
TXN-000340,COM-001,CLI-1-033,2025-05-15 19:59,0.7,0.49,0.21,Snacks,Exitosa,QR Deuna
TXN-000341,COM-001,CLI-1-071,2025-05-15 17:22,2.5,1.7,0.8,Bebidas,Exitosa,QR Deuna
TXN-000342,COM-001,CLI-1-046,2025-05-15 12:19,2.5,1.55,0.95,Bebidas,Exitosa,QR Deuna
TXN-000343,COM-001,CLI-1-002,2025-05-15 14:15,2.5,1.54,0.96,Bebidas,Exitosa,QR Deuna
TXN-000344,COM-001,CLI-1-069,2025-05-15 08:18,1.4,0.87,0.53,Snacks,Exitosa,QR Deuna
TXN-000345,COM-001,CLI-1-061,2025-05-15 09:46,3.75,2.55,1.2,Bebidas,Exitosa,QR Deuna
TXN-000346,COM-001,CLI-1-031,2025-05-15 17:31,1.4,0.85,0.55,Snacks,Exitosa,QR Deuna
TXN-000347,COM-001,CLI-1-089,2025-05-15 14:44,2.5,1.6,0.9,Granos,Exitosa,QR Deuna
TXN-000348,COM-001,CLI-1-024,2025-05-15 08:28,2.1,1.3,0.8,Snacks,Exitosa,QR Deuna
TXN-000349,COM-001,CLI-1-071,2025-05-15 18:53,7.5,4.87,2.63,Granos,Exitosa,QR Deuna
TXN-000350,COM-001,CLI-1-017,2025-05-15 12:44,7.5,5.06,2.44,Granos,Exitosa,Transferencia
TXN-000351,COM-001,CLI-1-017,2025-05-16 12:14,1.25,0.87,0.38,Bebidas,Exitosa,QR Deuna
TXN-000352,COM-001,CLI-1-097,2025-05-16 08:17,0.7,0.48,0.22,Snacks,Exitosa,QR Deuna
TXN-000353,COM-001,CLI-1-026,2025-05-16 09:25,0.7,0.46,0.24,Snacks,Exitosa,QR Deuna
TXN-000354,COM-001,CLI-1-070,2025-05-16 09:48,3.75,2.48,1.27,Bebidas,Exitosa,QR Deuna
TXN-000355,COM-001,CLI-1-091,2025-05-16 08:15,0.7,0.43,0,Snacks,Reversada,QR Deuna
TXN-000356,COM-001,CLI-1-042,2025-05-16 08:22,2.5,1.62,0.88,Bebidas,Exitosa,QR Deuna
TXN-000357,COM-001,CLI-1-006,2025-05-16 19:29,3.75,2.48,1.27,Bebidas,Exitosa,Transferencia
TXN-000358,COM-001,CLI-1-048,2025-05-16 19:04,1.4,0.91,0.49,Snacks,Exitosa,QR Deuna
TXN-000359,COM-001,CLI-1-002,2025-05-16 17:46,2.5,1.51,0.99,Granos,Exitosa,QR Deuna
TXN-000360,COM-001,CLI-1-027,2025-05-16 15:05,2.5,1.59,0.91,Bebidas,Exitosa,Transferencia
TXN-000361,COM-001,CLI-1-017,2025-05-16 16:45,2.5,1.7,0.8,Bebidas,Exitosa,Transferencia
TXN-000362,COM-001,CLI-1-063,2025-05-16 11:12,2.5,1.51,0.99,Granos,Exitosa,Transferencia
TXN-000363,COM-001,CLI-1-009,2025-05-16 12:55,0.7,0.46,0.24,Snacks,Exitosa,QR Deuna
TXN-000364,COM-001,CLI-1-026,2025-05-16 09:57,2.5,1.6,0.9,Bebidas,Exitosa,QR Deuna
TXN-000365,COM-001,CLI-1-021,2025-05-16 14:07,1.25,0.87,0.38,Bebidas,Exitosa,QR Deuna
TXN-000366,COM-001,CLI-1-019,2025-05-16 11:45,3.75,2.37,1.38,Bebidas,Exitosa,QR Deuna
TXN-000367,COM-001,CLI-1-020,2025-05-16 19:50,2.5,1.58,0.92,Granos,Exitosa,QR Deuna
TXN-000368,COM-001,CLI-1-007,2025-05-16 14:22,2.5,1.6,0.9,Bebidas,Exitosa,QR Deuna
TXN-000369,COM-001,CLI-1-090,2025-05-16 09:07,2.5,1.64,0.86,Bebidas,Exitosa,QR Deuna
TXN-000370,COM-001,CLI-1-035,2025-05-16 08:13,7.5,4.79,2.71,Granos,Exitosa,QR Deuna
TXN-000371,COM-001,CLI-1-022,2025-05-16 10:30,2.1,1.46,0.64,Snacks,Exitosa,QR Deuna
TXN-000372,COM-001,CLI-1-013,2025-05-16 16:21,2.1,1.43,0.67,Snacks,Exitosa,QR Deuna
TXN-000373,COM-001,CLI-1-014,2025-05-16 12:19,1.25,0.77,0.48,Bebidas,Exitosa,QR Deuna
TXN-000374,COM-001,CLI-1-021,2025-05-16 15:46,2.5,1.56,0.94,Bebidas,Exitosa,QR Deuna
TXN-000375,COM-001,CLI-1-020,2025-05-17 19:50,1.25,0.87,0.38,Bebidas,Exitosa,Transferencia
TXN-000376,COM-001,CLI-1-043,2025-05-17 14:07,2.1,1.42,0.68,Snacks,Exitosa,QR Deuna
TXN-000377,COM-001,CLI-1-079,2025-05-17 10:07,5.0,3.1,1.9,Granos,Exitosa,QR Deuna
TXN-000378,COM-001,CLI-1-084,2025-05-17 10:35,1.25,0.85,0.4,Bebidas,Exitosa,QR Deuna
TXN-000379,COM-001,CLI-1-082,2025-05-17 15:11,1.4,0.84,0.56,Snacks,Exitosa,Transferencia
TXN-000380,COM-001,CLI-1-014,2025-05-17 19:07,0.7,0.43,0.27,Snacks,Exitosa,QR Deuna
TXN-000381,COM-001,CLI-1-051,2025-05-17 19:56,5.0,3.14,1.86,Granos,Exitosa,QR Deuna
TXN-000382,COM-001,CLI-1-033,2025-05-17 11:17,2.5,1.66,0.84,Granos,Exitosa,QR Deuna
TXN-000383,COM-001,CLI-1-004,2025-05-17 12:14,7.5,4.66,2.84,Granos,Exitosa,Transferencia
TXN-000384,COM-001,CLI-1-082,2025-05-17 09:37,5.0,3.47,1.53,Granos,Exitosa,QR Deuna
TXN-000385,COM-001,CLI-1-001,2025-05-17 17:51,0.7,0.42,0.28,Snacks,Exitosa,QR Deuna
TXN-000386,COM-001,CLI-1-075,2025-05-17 12:46,2.5,1.51,0.99,Granos,Exitosa,Transferencia
TXN-000387,COM-001,CLI-1-092,2025-05-17 11:21,2.5,1.74,0.76,Granos,Exitosa,QR Deuna
TXN-000388,COM-001,CLI-1-096,2025-05-17 13:09,1.25,0.82,0.43,Bebidas,Exitosa,QR Deuna
TXN-000389,COM-001,CLI-1-008,2025-05-17 08:58,1.25,0.83,0.42,Bebidas,Exitosa,QR Deuna
TXN-000390,COM-001,CLI-1-026,2025-05-17 10:19,0.7,0.47,0.23,Snacks,Exitosa,QR Deuna
TXN-000391,COM-001,CLI-1-075,2025-05-17 14:09,1.4,0.84,0.56,Snacks,Exitosa,QR Deuna
TXN-000392,COM-001,CLI-1-088,2025-05-17 15:20,2.5,1.51,0.99,Granos,Exitosa,QR Deuna
TXN-000393,COM-001,CLI-1-029,2025-05-17 19:41,2.5,1.74,0.76,Bebidas,Exitosa,QR Deuna
TXN-000394,COM-001,CLI-1-015,2025-05-17 09:00,2.1,1.31,0.79,Snacks,Exitosa,Transferencia
TXN-000395,COM-001,CLI-1-013,2025-05-17 10:19,0.7,0.48,0.22,Snacks,Exitosa,QR Deuna
TXN-000396,COM-001,CLI-1-095,2025-05-17 08:17,2.1,1.43,0.67,Snacks,Exitosa,Transferencia
TXN-000397,COM-001,CLI-1-048,2025-05-17 09:12,3.75,2.52,1.23,Bebidas,Exitosa,QR Deuna
TXN-000398,COM-001,CLI-1-074,2025-05-17 19:17,1.25,0.84,0.41,Bebidas,Exitosa,QR Deuna
TXN-000399,COM-001,CLI-1-005,2025-05-17 11:25,7.5,4.59,2.91,Granos,Exitosa,QR Deuna
TXN-000400,COM-001,CLI-1-005,2025-05-17 12:38,1.4,0.95,0.45,Snacks,Exitosa,QR Deuna
TXN-000401,COM-001,CLI-1-093,2025-05-17 18:44,2.1,1.33,0.77,Snacks,Exitosa,QR Deuna
TXN-000402,COM-001,CLI-1-063,2025-05-17 14:18,7.5,4.77,2.73,Granos,Exitosa,QR Deuna
TXN-000403,COM-001,CLI-1-032,2025-05-17 10:44,1.25,0.84,0.41,Bebidas,Exitosa,QR Deuna
TXN-000404,COM-001,CLI-1-041,2025-05-17 08:02,1.4,0.95,0.45,Snacks,Exitosa,QR Deuna
TXN-000405,COM-001,CLI-1-005,2025-05-18 17:57,2.5,1.59,0.91,Bebidas,Exitosa,QR Deuna
TXN-000406,COM-001,CLI-1-058,2025-05-18 12:17,0.7,0.45,0.25,Snacks,Exitosa,Transferencia
TXN-000407,COM-001,CLI-1-003,2025-05-18 17:25,0.7,0.44,0.26,Snacks,Exitosa,QR Deuna
TXN-000408,COM-001,CLI-1-035,2025-05-18 19:02,7.5,4.56,2.94,Granos,Exitosa,QR Deuna
TXN-000409,COM-001,CLI-1-061,2025-05-18 08:33,0.7,0.43,0.27,Snacks,Exitosa,QR Deuna
TXN-000410,COM-001,CLI-1-093,2025-05-18 14:55,1.4,0.93,0.47,Snacks,Exitosa,QR Deuna
TXN-000411,COM-001,CLI-1-031,2025-05-18 16:21,1.4,0.88,0.52,Snacks,Exitosa,QR Deuna
TXN-000412,COM-001,CLI-1-094,2025-05-18 09:27,7.5,4.84,2.66,Granos,Exitosa,QR Deuna
TXN-000413,COM-001,CLI-1-083,2025-05-18 19:09,2.5,1.62,0.88,Bebidas,Exitosa,QR Deuna
TXN-000414,COM-001,CLI-1-053,2025-05-18 18:27,0.7,0.47,0.23,Snacks,Exitosa,QR Deuna
TXN-000415,COM-001,CLI-1-074,2025-05-18 12:35,7.5,4.99,2.51,Granos,Exitosa,QR Deuna
TXN-000416,COM-001,CLI-1-018,2025-05-18 19:55,2.5,1.74,0.76,Bebidas,Exitosa,Transferencia
TXN-000417,COM-001,CLI-1-028,2025-05-18 14:02,0.7,0.48,0.22,Snacks,Exitosa,Transferencia
TXN-000418,COM-001,CLI-1-099,2025-05-18 19:02,2.5,1.69,0.81,Granos,Exitosa,QR Deuna
TXN-000419,COM-001,CLI-1-021,2025-05-18 14:54,2.5,1.72,0.78,Bebidas,Exitosa,QR Deuna
TXN-000420,COM-001,CLI-1-087,2025-05-18 09:57,1.25,0.76,0.49,Bebidas,Exitosa,QR Deuna
TXN-000421,COM-001,CLI-1-006,2025-05-18 15:33,0.7,0.44,0.26,Snacks,Exitosa,QR Deuna
TXN-000422,COM-001,CLI-1-048,2025-05-18 18:47,2.1,1.3,0.8,Snacks,Exitosa,QR Deuna
TXN-000423,COM-001,CLI-1-018,2025-05-18 16:39,5.0,3.46,1.54,Granos,Exitosa,QR Deuna
TXN-000424,COM-001,CLI-1-026,2025-05-18 09:03,2.5,1.54,0.96,Granos,Exitosa,QR Deuna
TXN-000425,COM-001,CLI-1-013,2025-05-19 10:29,2.5,1.61,0.89,Granos,Exitosa,QR Deuna
TXN-000426,COM-001,CLI-1-063,2025-05-19 12:56,0.7,0.43,0.27,Snacks,Exitosa,QR Deuna
TXN-000427,COM-001,CLI-1-034,2025-05-19 19:51,5.0,3.05,1.95,Granos,Exitosa,Transferencia
TXN-000428,COM-001,CLI-1-090,2025-05-19 13:45,7.5,5.05,2.45,Granos,Exitosa,Transferencia
TXN-000429,COM-001,CLI-1-074,2025-05-19 08:23,1.4,0.98,0.42,Snacks,Exitosa,QR Deuna
TXN-000430,COM-001,CLI-1-042,2025-05-19 12:40,2.1,1.38,0.72,Snacks,Exitosa,QR Deuna
TXN-000431,COM-001,CLI-1-019,2025-05-19 18:51,1.25,0.83,0.42,Bebidas,Exitosa,QR Deuna
TXN-000432,COM-001,CLI-1-024,2025-05-19 19:37,2.1,1.38,0.72,Snacks,Exitosa,Transferencia
TXN-000433,COM-001,CLI-1-092,2025-05-19 11:23,0.7,0.49,0.21,Snacks,Exitosa,QR Deuna
TXN-000434,COM-001,CLI-1-031,2025-05-19 14:14,5.0,3.28,1.72,Granos,Exitosa,QR Deuna
TXN-000435,COM-001,CLI-1-052,2025-05-19 08:27,7.5,4.84,2.66,Granos,Exitosa,Transferencia
TXN-000436,COM-001,CLI-1-040,2025-05-19 12:32,2.5,1.56,0.94,Bebidas,Exitosa,QR Deuna
TXN-000437,COM-001,CLI-1-046,2025-05-19 16:46,2.5,1.71,0.79,Bebidas,Exitosa,QR Deuna
TXN-000438,COM-001,CLI-1-011,2025-05-19 15:05,1.25,0.87,0.38,Bebidas,Exitosa,QR Deuna
TXN-000439,COM-001,CLI-1-100,2025-05-19 12:36,1.25,0.75,0.5,Bebidas,Exitosa,Transferencia
TXN-000440,COM-001,CLI-1-004,2025-05-19 10:38,2.5,1.58,0.92,Bebidas,Exitosa,QR Deuna
TXN-000441,COM-001,CLI-1-032,2025-05-19 16:00,3.75,2.46,1.29,Bebidas,Exitosa,QR Deuna
TXN-000442,COM-001,CLI-1-040,2025-05-19 18:33,2.5,1.62,0.88,Bebidas,Exitosa,QR Deuna
TXN-000443,COM-001,CLI-1-050,2025-05-19 12:25,2.5,1.74,0.76,Bebidas,Exitosa,QR Deuna
TXN-000444,COM-001,CLI-1-059,2025-05-19 19:44,2.5,1.53,0.97,Granos,Exitosa,QR Deuna
TXN-000445,COM-001,CLI-1-035,2025-05-20 09:40,0.7,0.49,0.21,Snacks,Exitosa,QR Deuna
TXN-000446,COM-001,CLI-1-024,2025-05-20 13:17,1.25,0.81,0.44,Bebidas,Exitosa,QR Deuna
TXN-000447,COM-001,CLI-1-043,2025-05-20 08:17,7.5,4.62,0,Granos,Reversada,QR Deuna
TXN-000448,COM-001,CLI-1-054,2025-05-20 09:08,5.0,3.48,1.52,Granos,Exitosa,QR Deuna
TXN-000449,COM-001,CLI-1-041,2025-05-20 17:29,3.75,2.56,1.19,Bebidas,Exitosa,Transferencia
TXN-000450,COM-001,CLI-1-082,2025-05-20 08:11,7.5,5.01,2.49,Granos,Exitosa,QR Deuna
TXN-000451,COM-001,CLI-1-052,2025-05-20 16:16,0.7,0.46,0.24,Snacks,Exitosa,QR Deuna
TXN-000452,COM-001,CLI-1-012,2025-05-20 14:37,5.0,3.44,1.56,Granos,Exitosa,QR Deuna
TXN-000453,COM-001,CLI-1-095,2025-05-20 17:39,2.5,1.56,0.94,Granos,Exitosa,QR Deuna
TXN-000454,COM-001,CLI-1-011,2025-05-20 13:17,5.0,3.29,1.71,Granos,Exitosa,QR Deuna
TXN-000455,COM-001,CLI-1-053,2025-05-20 16:19,2.1,1.45,0.65,Snacks,Exitosa,Transferencia
TXN-000456,COM-001,CLI-1-087,2025-05-20 12:33,5.0,3.04,1.96,Granos,Exitosa,QR Deuna
TXN-000457,COM-001,CLI-1-014,2025-05-20 09:53,1.25,0.81,0.44,Bebidas,Exitosa,QR Deuna
